sim_id,reservoir_id,tiempo_dias,Porosidad,Permeabilidad_mD,Espesor_Neto_m,Area,Presion_Burbuja_psi,Bo_rb_stb,Bg_rb_scf,Rs_scf_stb,Caudal_Prod_Petroleo_bbl,Caudal_Prod_Gas_Mpc,Caudal_Iny_Agua_bbl,Prod_Acumulada_Petroleo,Prod_Acumulada_Gas,Prod_Acumulada_Agua,Iny_Acumulada_Agua,Presion_Reservorio_psi,Presion_Inicial_Reservorio_psi
30,norne,1362.0,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.2950233750446527,0.0008718433157573,561.9518030082395,170478.22031416043,204263.08691146952,286688.44469622726,213399441.842406,223283510881.43347,8614842.466035886,174256075.05708653,3575.1948481616514,3890.135390713244
30,norne,1364.0,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.2949663955046955,0.0008720263670234,561.835605701913,192614.9144842956,222318.01043651148,307639.36211877747,213784680.17244697,223728143441.46915,8652824.274596876,174871356.92622948,3574.862883124115,3890.135390713244
30,norne,1370.0,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.295027949918516,0.0008718832397828,562.0293214298637,172139.49201421335,193930.0684070496,290904.50976927293,214817517.4193671,224891717071.49545,8758994.707941784,176616779.41490448,3576.2250463281403,3890.135390713244
30,norne,1373.0,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.2950587271254264,0.0008718116761624,562.1261792938391,170454.75637163952,194916.5483066474,290904.50976927293,215328879.0349681,225476478228.99673,8813302.506582657,177489490.65924197,3576.8984927342894,3890.135390713244
30,norne,1379.0,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.295245916242172,0.0008712378374724,562.5963925177658,171380.84501401542,180780.4933453044,286444.7882376097,216357162.4588908,226561145897.81787,8899821.212403044,179208156.2929014,3579.39686160679,3890.135390713244
30,norne,1387.0,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.295547902952488,0.0008702730395213,563.3583029368616,168183.6801465631,203597.12292684097,247233.0022666303,217702628.46032304,228189928390.32065,9003378.229373017,181186025.02839252,3583.632071555682,3890.135390713244
30,norne,1395.0,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.2958498896628037,0.0008693082415702,564.1202133559574,168501.03304035493,202430.8384017401,247233.0022666303,219050635.54530635,229809381030.39853,9116796.097177658,183163893.76388365,3587.8057573176175,3890.135390713244
30,norne,1404.0,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.2956167769334914,0.0008698475233065,563.5039368236438,176327.19151486072,192303.54548818097,253195.104067684,220637579.9618204,231540104817.4188,9308007.130812004,185442641.88736847,3584.026003400226,3890.135390713244
30,norne,1414.5,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.2963493106179245,0.0008678721347003,565.3810657025455,104003.4092628426,105513.9380889274,270666.57679490483,221729616.90770784,232648006711.75525,9454315.991585666,188284642.5653068,3593.858143881985,3890.135390713244
30,norne,1425.0,0.2236698244239291,562.3341742101578,172.41,16962000.0,3575.1346128680157,1.2970818443023575,0.0008658967460941,567.2581945814471,103725.67480602978,104668.61974079616,270666.57679490483,222818735.38139796,233747030781.4006,9611374.925191604,191126643.24324515,3603.9585121140744,3890.135390713244
